age,year,seasonality,Annual_EIR,pmc_mode,pmc_coverage,rtss_coverage,cm_coverage,pmc_rtss_cov,name,mean_val,median_val,low_val,up_val,min_val,max_val,pmc_mode_fct,yint,yint_min
42,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,1.09777777777778,0,0,3.46666666666667,0,8.66666666666667,PMC-6,1.5,0
42,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,1999.97777777778,1991.6,1754.82666666667,2247.00666666667,1676.13333333333,2301.86666666667,PMC-7,110,0
42,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.00137753671842294,0.000454545454545485,-0.0596474858950622,0.0616235058442812,-0.085427135678392,0.0723839496459482,PMC-7,1.5,0
42,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,,,-Inf,1,,,PMC-7,1.5,0
42,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,1.09777777777778,0,0,3.46666666666667,0,8.66666666666667,PMC-7,1.5,0
49,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,clinical_cases,2047.93333333333,2008.93333333333,1819.74,2307.76,1676.13333333333,2348.66666666667,"RTS,S",110,0
49,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_clinical_incidence,0,0,0,0,0,0,"RTS,S",1.5,0
49,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_severe_incidence,,,0,0,,,"RTS,S",1.5,0
49,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,severe_cases,2.42666666666667,1.73333333333333,0,5.2,0,8.66666666666667,"RTS,S",1.5,0
49,1,season1,32,3tp,0.8,0,0.6,0.8-0,clinical_cases,2041.26,2009.8,1735.32666666667,2289.82,1670.93333333333,2336.53333333333,PMC-3,110,0
49,1,season1,32,3tp,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.00262014611277573,0.000921658986175133,-0.0485470059529745,0.0602648586728215,-0.0689013035381749,0.106980961015413,PMC-3,1.5,0
49,1,season1,32,3tp,0.8,0,0.6,0.8-0,PE_severe_incidence,,,-Inf,1,,,PMC-3,1.5,0
49,1,season1,32,3tp,0.8,0,0.6,0.8-0,severe_cases,2.16666666666667,1.73333333333333,0,6.93333333333333,0,10.4,PMC-3,1.5,0
49,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases,2041.26,2009.8,1735.32666666667,2289.82,1670.93333333333,2336.53333333333,"PMC-3+RTS,S",110,0
49,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_clinical_incidence,0.00262014611277573,0.000921658986175133,-0.0485470059529745,0.0602648586728215,-0.0689013035381749,0.106980961015413,"PMC-3+RTS,S",1.5,0
49,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_severe_incidence,,,-Inf,1,,,"PMC-3+RTS,S",1.5,0
49,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases,2.16666666666667,1.73333333333333,0,6.93333333333333,0,10.4,"PMC-3+RTS,S",1.5,0
49,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,2041.26,2009.8,1735.32666666667,2289.82,1670.93333333333,2336.53333333333,PMC-4,110,0
49,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.00262014611277573,0.000921658986175133,-0.0485470059529745,0.0602648586728215,-0.0689013035381749,0.106980961015413,PMC-4,1.5,0
49,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,,,-Inf,1,,,PMC-4,1.5,0
49,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,2.16666666666667,1.73333333333333,0,6.93333333333333,0,10.4,PMC-4,1.5,0
49,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,2041.26,2009.8,1735.32666666667,2289.82,1670.93333333333,2336.53333333333,PMC-5,110,0
49,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.00262014611277573,0.000921658986175133,-0.0485470059529745,0.0602648586728215,-0.0689013035381749,0.106980961015413,PMC-5,1.5,0
49,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,,,-Inf,1,,,PMC-5,1.5,0
49,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,2.16666666666667,1.73333333333333,0,6.93333333333333,0,10.4,PMC-5,1.5,0
49,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,2041.26,2009.8,1735.32666666667,2289.82,1670.93333333333,2336.53333333333,PMC-6,110,0
49,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.00262014611277573,0.000921658986175133,-0.0485470059529745,0.0602648586728215,-0.0689013035381749,0.106980961015413,PMC-6,1.5,0
49,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,,,-Inf,1,,,PMC-6,1.5,0
49,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,2.16666666666667,1.73333333333333,0,6.93333333333333,0,10.4,PMC-6,1.5,0
49,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,2041.26,2009.8,1735.32666666667,2289.82,1670.93333333333,2336.53333333333,PMC-7,110,0
49,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.00262014611277573,0.000921658986175133,-0.0485470059529745,0.0602648586728215,-0.0689013035381749,0.106980961015413,PMC-7,1.5,0
49,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,,,-Inf,1,,,PMC-7,1.5,0
49,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,2.16666666666667,1.73333333333333,0,6.93333333333333,0,10.4,PMC-7,1.5,0
56,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,clinical_cases,2052.41111111111,2061.8,1792.26666666667,2310.1,1773.2,2357.33333333333,"RTS,S",110,0
56,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_clinical_incidence,0,0,0,0,0,0,"RTS,S",1.5,0
56,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_severe_incidence,,,0,0,,,"RTS,S",1.5,0
56,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,severe_cases,2.86,1.73333333333333,0,6.93333333333333,0,8.66666666666667,"RTS,S",1.5,0
56,1,season1,32,3tp,0.8,0,0.6,0.8-0,clinical_cases,2055.73333333333,2060.93333333333,1822.16666666667,2305.76666666667,1785.33333333333,2338.26666666667,PMC-3,110,0
56,1,season1,32,3tp,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.00252953165679979,0.00130006521178661,-0.0570566760508302,0.0566543769570651,-0.0851063829787235,0.0702656383890318,PMC-3,1.5,0
56,1,season1,32,3tp,0.8,0,0.6,0.8-0,PE_severe_incidence,,,-Inf,1,,,PMC-3,1.5,0
56,1,season1,32,3tp,0.8,0,0.6,0.8-0,severe_cases,2.86,1.73333333333333,0,5.28666666666666,0,10.4,PMC-3,1.5,0
56,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases,2055.73333333333,2060.93333333333,1822.16666666667,2305.76666666667,1785.33333333333,2338.26666666667,"PMC-3+RTS,S",110,0
56,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_clinical_incidence,-0.00252953165679979,0.00130006521178661,-0.0570566760508302,0.0566543769570651,-0.0851063829787235,0.0702656383890318,"PMC-3+RTS,S",1.5,0
56,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_severe_incidence,,,-Inf,1,,,"PMC-3+RTS,S",1.5,0
56,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases,2.86,1.73333333333333,0,5.28666666666666,0,10.4,"PMC-3+RTS,S",1.5,0
56,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,2055.73333333333,2060.93333333333,1822.16666666667,2305.76666666667,1785.33333333333,2338.26666666667,PMC-4,110,0
56,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.00252953165679979,0.00130006521178661,-0.0570566760508302,0.0566543769570651,-0.0851063829787235,0.0702656383890318,PMC-4,1.5,0
56,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,,,-Inf,1,,,PMC-4,1.5,0
56,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,2.86,1.73333333333333,0,5.28666666666666,0,10.4,PMC-4,1.5,0
56,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,2055.73333333333,2060.93333333333,1822.16666666667,2305.76666666667,1785.33333333333,2338.26666666667,PMC-5,110,0
56,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.00252953165679979,0.00130006521178661,-0.0570566760508302,0.0566543769570651,-0.0851063829787235,0.0702656383890318,PMC-5,1.5,0
56,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,,,-Inf,1,,,PMC-5,1.5,0
56,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,2.86,1.73333333333333,0,5.28666666666666,0,10.4,PMC-5,1.5,0
56,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,2055.73333333333,2060.93333333333,1822.16666666667,2305.76666666667,1785.33333333333,2338.26666666667,PMC-6,110,0
56,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.00252953165679979,0.00130006521178661,-0.0570566760508302,0.0566543769570651,-0.0851063829787235,0.0702656383890318,PMC-6,1.5,0
56,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,,,-Inf,1,,,PMC-6,1.5,0
56,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,2.86,1.73333333333333,0,5.28666666666666,0,10.4,PMC-6,1.5,0
56,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,2055.73333333333,2060.93333333333,1822.16666666667,2305.76666666667,1785.33333333333,2338.26666666667,PMC-7,110,0
56,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,-0.00252953165679979,0.00130006521178661,-0.0570566760508302,0.0566543769570651,-0.0851063829787235,0.0702656383890318,PMC-7,1.5,0
56,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,,,-Inf,1,,,PMC-7,1.5,0
56,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,2.86,1.73333333333333,0,5.28666666666666,0,10.4,PMC-7,1.5,0
63,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,clinical_cases,2088.06,2122.46666666667,1832.82666666667,2308.45333333333,1762.8,2385.06666666667,"RTS,S",110,0
63,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_clinical_incidence,0,0,0,0,0,0,"RTS,S",1.5,0
63,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_severe_incidence,,,0,0,,,"RTS,S",1.5,0
63,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,severe_cases,3.06222222222222,3.46666666666667,0,6.93333333333333,0,10.4,"RTS,S",1.5,0
63,1,season1,32,3tp,0.8,0,0.6,0.8-0,clinical_cases,2086.12444444444,2104.26666666667,1776.32,2347.71333333333,1752.4,2409.33333333333,PMC-3,110,0
63,1,season1,32,3tp,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.000372459184651749,-0.00141891330644117,-0.062502472609619,0.0571899529042385,-0.0816498316498315,0.0675,PMC-3,1.5,0
63,1,season1,32,3tp,0.8,0,0.6,0.8-0,PE_severe_incidence,,,-Inf,1,,,PMC-3,1.5,0
63,1,season1,32,3tp,0.8,0,0.6,0.8-0,severe_cases,3.64,3.46666666666667,0,7.02,0,10.4,PMC-3,1.5,0
63,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases,2086.12444444444,2104.26666666667,1776.32,2347.71333333333,1752.4,2409.33333333333,"PMC-3+RTS,S",110,0
63,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_clinical_incidence,0.000372459184651749,-0.00141891330644117,-0.062502472609619,0.0571899529042385,-0.0816498316498315,0.0675,"PMC-3+RTS,S",1.5,0
63,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_severe_incidence,,,-Inf,1,,,"PMC-3+RTS,S",1.5,0
63,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases,3.81333333333333,3.46666666666667,0,8.66666666666667,0,10.4,"PMC-3+RTS,S",1.5,0
63,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,2086.12444444444,2104.26666666667,1776.32,2347.71333333333,1752.4,2409.33333333333,PMC-4,110,0
63,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.000372459184651749,-0.00141891330644117,-0.062502472609619,0.0571899529042385,-0.0816498316498315,0.0675,PMC-4,1.5,0
63,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,,,-Inf,1,,,PMC-4,1.5,0
63,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,3.72666666666667,3.46666666666667,0,6.93333333333333,0,10.4,PMC-4,1.5,0
63,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,2086.12444444444,2104.26666666667,1776.32,2347.71333333333,1752.4,2409.33333333333,PMC-5,110,0
63,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.000372459184651749,-0.00141891330644117,-0.062502472609619,0.0571899529042385,-0.0816498316498315,0.0675,PMC-5,1.5,0
63,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,,,-Inf,1,,,PMC-5,1.5,0
63,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,3.72666666666667,3.46666666666667,0,8.66666666666667,0,10.4,PMC-5,1.5,0
63,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,2086.12444444444,2104.26666666667,1776.32,2347.71333333333,1752.4,2409.33333333333,PMC-6,110,0
63,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.000372459184651749,-0.00141891330644117,-0.062502472609619,0.0571899529042385,-0.0816498316498315,0.0675,PMC-6,1.5,0
63,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,,,-Inf,1,,,PMC-6,1.5,0
63,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,3.9,3.46666666666667,0,8.75333333333333,0,10.4,PMC-6,1.5,0
63,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,2086.12444444444,2104.26666666667,1776.32,2347.71333333333,1752.4,2409.33333333333,PMC-7,110,0
63,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.000372459184651749,-0.00141891330644117,-0.062502472609619,0.0571899529042385,-0.0816498316498315,0.0675,PMC-7,1.5,0
63,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,,,-Inf,1,,,PMC-7,1.5,0
63,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,3.58222222222222,3.46666666666667,0,7.02,0,8.66666666666667,PMC-7,1.5,0
70,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,clinical_cases,2115.90888888889,2102.53333333333,1828.06,2328.04,1752.4,2412.8,"RTS,S",110,0
70,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_clinical_incidence,0,0,0,0,0,0,"RTS,S",1.5,0
70,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_severe_incidence,,,0,0,,,"RTS,S",1.5,0
70,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,severe_cases,4.53555555555556,3.46666666666667,1.73333333333333,8.66666666666667,0,12.1333333333333,"RTS,S",1.5,0
70,1,season1,32,3tp,0.8,0,0.6,0.8-0,clinical_cases,2113.8,2095.6,1845.56666666667,2374.14666666667,1716,2444,PMC-3,110,0
70,1,season1,32,3tp,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.000558312842458009,-0.00387624739321146,-0.0598601146009489,0.0716010404683084,-0.0882352941176472,0.125,PMC-3,1.5,0
70,1,season1,32,3tp,0.8,0,0.6,0.8-0,PE_severe_incidence,-Inf,0,-3.05,1,-Inf,1,PMC-3,1.5,0
70,1,season1,32,3tp,0.8,0,0.6,0.8-0,severe_cases,4.76666666666667,3.46666666666667,0,10.4,0,13.8666666666667,PMC-3,1.5,0
70,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases,2113.77111111111,2095.6,1845.56666666667,2374.14666666667,1716,2444,"PMC-3+RTS,S",110,0
70,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_clinical_incidence,0.000574231339751863,-0.00387624739321146,-0.0598601146009489,0.0716010404683084,-0.0882352941176472,0.125,"PMC-3+RTS,S",1.5,0
70,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_severe_incidence,-Inf,0,-2.1,1,-Inf,1,"PMC-3+RTS,S",1.5,0
70,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases,4.59333333333333,3.46666666666667,0,10.4,0,15.6,"PMC-3+RTS,S",1.5,0
70,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,2113.77111111111,2095.6,1845.56666666667,2374.14666666667,1716,2444,PMC-4,110,0
70,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.000574231339751863,-0.00387624739321146,-0.0598601146009489,0.0716010404683084,-0.0882352941176472,0.125,PMC-4,1.5,0
70,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-Inf,0,-2.05,1,-Inf,1,PMC-4,1.5,0
70,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,4.21777777777778,3.46666666666667,0,8.66666666666667,0,12.1333333333333,PMC-4,1.5,0
70,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,2113.8,2095.6,1845.56666666667,2374.14666666667,1716,2444,PMC-5,110,0
70,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.000558312842458009,-0.00387624739321146,-0.0598601146009489,0.0716010404683084,-0.0882352941176472,0.125,PMC-5,1.5,0
70,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-Inf,0,-2.525,1,-Inf,1,PMC-5,1.5,0
70,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,4.59333333333333,3.46666666666667,0,12.1333333333333,0,13.8666666666667,PMC-5,1.5,0
70,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,2113.77111111111,2095.6,1845.56666666667,2374.14666666667,1716,2444,PMC-6,110,0
70,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.000572521424441526,-0.00387624739321146,-0.0598601146009489,0.0716010404683084,-0.0882352941176472,0.125,PMC-6,1.5,0
70,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-Inf,0,-3.05,1,-Inf,1,PMC-6,1.5,0
70,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,4.99777777777778,5.2,0,10.4,0,13.8666666666667,PMC-6,1.5,0
70,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,2113.8,2095.6,1845.56666666667,2374.14666666667,1716,2444,PMC-7,110,0
70,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.000558312842458009,-0.00387624739321146,-0.0598601146009489,0.0716010404683084,-0.0882352941176472,0.125,PMC-7,1.5,0
70,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-Inf,0,-2.05,1,-Inf,1,PMC-7,1.5,0
70,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,4.62222222222222,4.33333333333333,0,10.4,0,12.1333333333333,PMC-7,1.5,0
77,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,clinical_cases,2139.30888888889,2139.8,1888.20666666667,2354.99333333333,1821.73333333333,2506.4,"RTS,S",110,0
77,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_clinical_incidence,0,0,0,0,0,0,"RTS,S",1.5,0
77,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_severe_incidence,0,0,0,0,0,0,"RTS,S",1.5,0
77,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,severe_cases,6.18222222222222,5.2,1.73333333333333,10.4866666666667,1.73333333333333,13.8666666666667,"RTS,S",1.5,0
77,1,season1,32,3tp,0.8,0,0.6,0.8-0,clinical_cases,1982.38444444444,1991.6,1729.08666666667,2216.93333333333,1686.53333333333,2272.4,PMC-3,110,0
77,1,season1,32,3tp,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.0730111387462908,0.0727997405581433,0.021266169295359,0.120829158343739,0.012531328320802,0.165572574762947,PMC-3,1.5,0
77,1,season1,32,3tp,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.139940476190476,0.25,-2.525,0.755357142857143,-5,1,PMC-3,1.5,0
77,1,season1,32,3tp,0.8,0,0.6,0.8-0,severe_cases,5.31555555555556,5.2,1.73333333333333,10.4,0,13.8666666666667,PMC-3,1.5,0
77,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases,1983.13555555556,1983.8,1722.41333333333,2224.12666666667,1695.2,2274.13333333333,"PMC-3+RTS,S",110,0
77,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_clinical_incidence,0.072667637951356,0.0716752018834963,0.021167631927658,0.117652653643722,0.0143613000755858,0.167031363967907,"PMC-3+RTS,S",1.5,0
77,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_severe_incidence,-0.0706944444444444,0.2,-2,0.754166666666666,-2.5,1,"PMC-3+RTS,S",1.5,0
77,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases,5.22888888888889,5.2,1.73333333333333,10.4,0,12.1333333333333,"PMC-3+RTS,S",1.5,0
77,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,1983.28,1989.86666666667,1722.58666666667,2225.42666666667,1684.8,2267.2,PMC-4,110,0
77,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.0726301033687602,0.0738917089678511,0.0223214285714286,0.118146942571495,0.0133214920071048,0.171407731582786,PMC-4,1.5,0
77,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.372539682539683,0,-2.1,0.666666666666667,-5,0.75,PMC-4,1.5,0
77,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,6.5,6.06666666666667,1.73333333333333,12.1333333333333,1.73333333333333,15.6,PMC-4,1.5,0
77,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,1982.90444444444,1982.06666666667,1729.52,2225.68666666667,1695.2,2267.2,PMC-5,110,0
77,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.0727468831805593,0.0725193885849944,0.0216617063492063,0.12348510096802,0.0166288737717311,0.166301969365427,PMC-5,1.5,0
77,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.22,0,-1.525,0.7525,-7,1,PMC-5,1.5,0
77,1,season1,32,5tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,5.60444444444445,5.2,1.73333333333333,12.1333333333333,0,13.8666666666667,PMC-5,1.5,0
77,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,1982.61555555556,1990.73333333333,1727.7,2224.04,1679.6,2270.66666666667,PMC-6,110,0
77,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.0728975489986419,0.0719107043389514,0.0203239374338747,0.119891895723007,0.00982142857142843,0.164843180160467,PMC-6,1.5,0
77,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.306329365079365,0,-2.525,0.83452380952381,-6,1,PMC-6,1.5,0
77,1,season1,32,6tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,5.83555555555556,5.2,1.73333333333333,12.1333333333333,0,17.3333333333333,PMC-6,1.5,0
77,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,1982.24,1980.33333333333,1721.02666666667,2222.39333333333,1696.93333333333,2274.13333333333,PMC-7,110,0
77,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.0731008102487747,0.0753567334766921,0.0219051677345063,0.117167750557631,0.0167084377610693,0.167031363967907,PMC-7,1.5,0
77,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,PE_severe_incidence,-0.274027777777778,0,-2,0.627083333333333,-2.5,0.857142857142857,PMC-7,1.5,0
77,1,season1,32,7tp2ndyr,0.8,0,0.6,0.8-0,severe_cases,6.41333333333333,6.93333333333333,3.38,10.4,1.73333333333333,12.1333333333333,PMC-7,1.5,0
84,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,clinical_cases,2161.98666666667,2137.2,1908.14,2414.36,1759.33333333333,2492.53333333333,"RTS,S",110,0
84,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_clinical_incidence,0,0,0,0,0,0,"RTS,S",1.5,0
84,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,PE_severe_incidence,,,0,0,,,"RTS,S",1.5,0
84,1,season1,32,"RTS,S",0,0.8,0.6,0-0.8,severe_cases,7.33777777777778,6.93333333333333,1.73333333333333,12.22,0,13.8666666666667,"RTS,S",1.5,0
84,1,season1,32,3tp,0.8,0,0.6,0.8-0,clinical_cases,860.195555555556,844.133333333333,757.466666666667,985.053333333333,738.4,1005.33333333333,PMC-3,110,0
84,1,season1,32,3tp,0.8,0,0.6,0.8-0,PE_clinical_incidence,0.601644539673412,0.604272629988669,0.567504564517076,0.633323503653317,0.534975369458128,0.652654867256637,PMC-3,1.5,0
84,1,season1,32,3tp,0.8,0,0.6,0.8-0,PE_severe_incidence,-Inf,0.464285714285714,-3.05,1,-Inf,1,PMC-3,1.5,0
84,1,season1,32,3tp,0.8,0,0.6,0.8-0,severe_cases,4.73777777777778,5.2,0,10.4,0,12.1333333333333,PMC-3,1.5,0
84,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,clinical_cases,857.48,849.333333333333,755.646666666667,974.22,740.133333333333,991.466666666667,"PMC-3+RTS,S",110,0
84,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_clinical_incidence,0.602932392424352,0.604120353074483,0.568055807622504,0.633885811443801,0.537216828478964,0.638018936635106,"PMC-3+RTS,S",1.5,0
84,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,PE_severe_incidence,-Inf,0.4,-1.05,1,-Inf,1,"PMC-3+RTS,S",1.5,0
84,1,season1,32,3tp,0.8,0.8,0.6,0.8-0.8,severe_cases,4.44888888888889,5.2,0,8.75333333333333,0,10.4,"PMC-3+RTS,S",1.5,0
84,1,season1,32,4tp2ndyr,0.8,0,0.6,0.8-0,clinical_cases,850.777777777778,828.533333333333,753.74,964.426666666667,721.066666666667,993.2,PMC-4,110,0
